"","model_type","R0","gamma_val","omega_val","omega_m_val","kappa_val","rho_val","epsilon_val","mu_val","mj_val","m_val","delta_t","c","s","phi","c_v","s_v","phi_v","zeta","disp","d","loglik","loglik.se"
"19",1,8.22506908228169,13.3891319341731,0,0.801,5000,0,0,1.37,0.5,0.187,365,10.7286020856062,216.399996869353,7.181,1,3.74242077471553,0.987718031777946,0.519457554745793,45.3901642781199,7.43970764345024,-58.9511855468451,0.0182955069117611
"20",1,4.7908338032618,23.3532702027538,0,0.801,5000,0,0,1.37,0.5,0.187,365,15.1566213569604,267.37099124971,7.181,1,29.3895462970624,1.01981022261846,0.628507561924232,15.0885492435893,2.78416622141735,-59.1860769757824,0.0038958389730179
"21",1,8.65008388723672,24.6859333230635,0,0.801,5000,0,0,1.37,0.5,0.187,365,4.39746341877506,154.395201613573,7.181,1,34.9640604453789,0.902247829528038,0.209275119432861,17.5561610817821,17.4813423514303,-59.4956790273648,0.00487021600979655
"22",1,2.67851761401248,23.023105016295,0,0.801,5000,0,0,1.37,0.5,0.187,365,8.85027288850337,363.786715169708,7.181,1,29.0592002152173,0.840584670609269,0.77533650969633,23.0294982987428,4.70449128025096,-59.8111051095404,0.0133056035531513
"23",1,18.5297988004865,26.7579616346335,0,0.801,5000,0,0,1.37,0.5,0.187,365,32.2948380482588,78.4337345015561,7.181,1,16.7667876989705,1.16190083494261,0.275707627500184,14.3150780566677,3.73172145226374,-59.8538930283842,0.00191977229254259
"24",1,3.36879939565398,15.9873399775872,0,0.801,5000,0,0,1.37,0.5,0.187,365,6.29099834089225,129.158529748103,7.181,1,9.52762405127293,0.856097262784835,0.402961539800605,78.8520901463566,9.8810159614396,-61.4163094646016,0.0233666085701613
"25",1,4.80021544039863,13.4304039764258,0,0.801,5000,0,0,1.37,0.5,0.187,365,9.00194137332964,119.472598950697,7.181,1,3.97011114778463,0.944238691021807,0.305356497187447,114.981736555855,12.5767019836951,-61.5474288170189,0.0267435810191064
"26",1,14.4512373399095,15.019868671888,0,0.801,5000,0,0,1.37,0.5,0.187,365,5.54688459166959,216.849518541078,7.181,1,7.34866398845233,0.916249630835807,0.621385611990396,106.005240510945,7.32457290770583,-61.6803894402559,0.0219065427641867
"27",1,7.66741471414781,23.2584840232094,0,0.801,5000,0,0,1.37,0.5,0.187,365,3.38910391618915,118.823251096187,7.181,1,23.4631743537168,0.825194948166322,0.382873020290681,54.8047837704424,12.9927240748605,-61.8071961707042,0.0181475253132553
"28",1,6.11601199982622,13.8433238518803,0,0.801,5000,0,0,1.37,0.5,0.187,365,6.73751763205656,174.575316030091,7.181,1,5.47492301375511,0.866269867445725,0.782307843666232,211.853799525492,6.828047895217,-63.1272759081292,0.10241279131212
"29",1,3.01136241462499,16.411458669344,0,0.801,5000,0,0,1.37,0.5,0.187,365,8.56263990655911,157.337196388913,7.181,1,7.86404663150323,0.833055391557405,0.449220179222989,193.429418173488,8.92267373295628,-63.4690371469453,0.0510171585511179
