"","model_type","R0","gamma_val","omega_val","omega_m_val","kappa_val","rho_val","epsilon_val","mu_val","mj_val","m_val","delta_t","c","s","phi","c_v","s_v","phi_v","zeta","disp","d","loglik","loglik.se"
"11",2,118.30739864062,15.5289217837886,6.21427691632395,0.801,5000,0,0,1.37,0.501,0.191,365,16.3965704991496,129.770806246969,8.19283570643026,1,249.633277998299,3.30429525158673,0.613193152100178,179.72220810312,8.16298883946539,-70.9066199154533,0.00691718338081838
"12",2,105.064838408814,17.4202340438824,3.08579006392752,0.801,5000,0,0,1.37,0.501,0.191,365,16.468099292813,158.392042112329,5.030683701563,1,109.599007475939,3.32745606554706,0.929515714532246,656.127382875908,6.68812820840622,-71.2676984528367,0.0578813280935776
"13",2,108.863242432977,15.6250818573933,6.75180631436456,0.801,5000,0,0,1.37,0.501,0.191,365,16.4968042436667,131.606361716645,8.16745727025194,1,282.304020557746,3.30962391524809,0.580407211662295,172.301129966531,8.42474098803345,-71.5795449774861,0.0227164598846783
"14",2,71.8240636309485,15.5152932411033,4.90660727558123,0.801,5000,0,0,1.37,0.501,0.191,365,19.3794905704599,121.04955601927,8.14630605562648,1,128.452254454127,3.31407387695278,0.9152527287767,406.604305304224,4.75731149299741,-71.7771936412729,0.028710969523986
"15",2,119.051913659431,16.0188532591781,6.42121763547794,0.801,5000,0,0,1.37,0.501,0.191,365,18.1359220967969,129.935349709375,8.21813111533724,1,220.448769719825,3.32341786550546,0.690418851099648,210.69534292548,6.86928892486185,-72.4278623409231,0.0359074674832627
"16",2,145.717974558142,16.5019639906322,4.06073245779604,0.801,5000,0,0,1.37,0.501,0.191,365,22.5372135973,322.356253719705,8.20547512147089,1,139.965196905698,3.3305680469292,0.556844463044156,795.10472092166,10.0715111563062,-73.3424423674018,0.0496861909078999
"17",2,80.2187868382594,15.7195390359132,14.3211349401982,0.801,5000,0,0,1.37,0.501,0.191,365,24.9559437229569,80.5321761200351,8.2139789770572,1,452.090152084684,3.31220583079863,0.824332727650106,152.418584823128,4.30381370226597,-73.760464840514,0.00987083756412191
"18",2,91.0245690846718,16.5517453055751,10.6576917035175,0.801,5000,0,0,1.37,0.501,0.191,365,18.5195137300732,78.1721509676814,8.23726231211337,1,411.36513975528,3.31674097899645,0.27240653165485,243.020549290091,15.9443197700823,-74.5028552533628,0.0101631363183585
"19",2,53.2587474189569,18.2937414609654,8.06262802033952,0.801,5000,0,0,1.37,0.501,0.191,365,28.3463773886026,80.7704926000541,8.18070670453536,1,229.210014229094,3.33147114292156,0.599652175007513,508.002115263258,7.60463610249328,-75.5410139390062,0.0220901972157151
"20",2,63.799476780171,17.2836236389983,8.63634777693622,0.801,5000,0,0,1.37,0.501,0.191,365,22.9495897142819,70.501104507772,5.04600302009009,1,209.22876797662,3.32541051328764,0.760514901899944,435.795693769464,5.49624427843237,-75.7970344971213,0.0103102610012317
